departamento;municipio;puesto;mujeres;hombres;total;mesas;comuna;dirección
BOLIVAR;ACHI;BUENOS AIRES;110;159;269;1;;CORREGIMIENTO BUENOS AIRES
BOLIVAR;ACHI;CENTRO ALEGRE;188;241;429;2;;CENTRO EDUCATIVO CENTRO ALEGRE
BOLIVAR;ACHI;EL ALGARROBO;146;185;331;1;;CENTRO EDUCATIVA DE EL ALGARROBO
BOLIVAR;ACHI;EL GALLEGO;284;330;614;2;;INSTITUCION EDUCATIVA DEL GALLEGO
BOLIVAR;ACHI;GUACAMAYO;465;622;1.087;4;;INSTITUCION EDUCATIVA DE GUACAMAYO
BOLIVAR;ACHI;GUAMO;234;301;535;2;;CENTRO EDUCATIVO DEL GUAMO
BOLIVAR;ACHI;LOS NISPEROS;278;337;615;2;;INSTITUCION EDUCATIVA DE LOS NISPEROS
BOLIVAR;ACHI;NUEVA ESPERANZA;286;324;610;2;;CENTRO EDUCATIVO NUEVA ESPERANZA
BOLIVAR;ACHI;PALENQUILLO;131;189;320;1;;CENTRO EDUCATIVO DE PALENQUILLO
BOLIVAR;ACHI;PAYANDE;237;297;534;2;;CENTRO EDUCATIVO DE PAYANDE
BOLIVAR;ACHI;PLAYA ALTA;750;1.096;1.846;6;;INSTITUCION EDUCATIVA DE PLAYA ALTA
BOLIVAR;ACHI;PUERTO VENECIA;295;337;632;2;;INSTITUCION EDUCATIVA DE PUERTO VENECIA
BOLIVAR;ACHI;PUERTO ISABEL;252;308;560;2;;CENTRO EDUCATIVO DE PUERTO ISABEL
BOLIVAR;ACHI;PROVIDENCIA;242;275;517;2;;CENTRO EDUCATIVO DE PROVIDENCIA
BOLIVAR;ACHI;RIONEGRO;341;434;775;3;;INSTITUCION EDUCATIVA DE RIO NEGRO
BOLIVAR;ACHI;SANTA LUCIA;228;306;534;2;;INSTITUCION EDUCATIVA DE SANTA LUCIA
BOLIVAR;ACHI;TACUYALTA;235;295;530;2;;CENTRO EDUCATIVO DE TACUYALTA
BOLIVAR;ACHI;TRES CRUCES;439;539;978;3;;INSTITUCION EDUCATIVA DE TRES CRUCES
BOLIVAR;ACHI;CORREGIMIENTO PARAISO;113;124;237;1;;ESCUELA NUEVA PARAISO
BOLIVAR;ARENAL;PUESTO CABECERA MUNICIPAL;2.027;2.390;4.417;13;;IE EFIGENIO MENDOZA SIERRA
BOLIVAR;ARENAL;BUENAVISTA;392;461;853;3;;I.E. EMA TRONCOSO RAVELO-AV. S
BOLIVAR;ARENAL;CARNIZALA;337;277;614;2;;I.E.EMA T/COSO RAVELO-CARNIZAL
BOLIVAR;ARENAL;SAN RAFAEL;362;431;793;3;;IE EMA T COSO RAVELO S RAFAEL
BOLIVAR;ARENAL;SANTO DOMINGO;69;107;176;1;;ESCUELA SANTO DOMINGO
BOLIVAR;ARENAL;SAN AGUSTIN;44;71;115;1;;ESCUELA SAN AGUSTIN
BOLIVAR;ARENAL;SABANA BAJA;33;58;91;1;;ESCUELA LA SABANA
BOLIVAR;ALTOS DEL ROSARIO;PUESTO CABECERA MUNICIPAL;2.538;2.927;5.465;16;;IE ALEJANDRO DURAN DIAZ CLL 17A No 4-554
BOLIVAR;ALTOS DEL ROSARIO;EL RUBIO;148;180;328;1;;CORREGIMIENTO DE EL RUBIO I. E. EL RUBIO
BOLIVAR;ALTOS DEL ROSARIO;LA PACHA;852;993;1.845;6;;I.E. SAGRADO CORAZON DE JESUS
BOLIVAR;ALTOS DEL ROSARIO;SAN ISIDRO;285;349;634;2;;I.E. SAN ISIDRO
BOLIVAR;ALTOS DEL ROSARIO;SANTA LUCIA;104;151;255;1;;I.E. SANTA LUCIA
BOLIVAR;ARJONA;ESC. REPUBLICA DE COLOMBIA;3.067;3.075;6.142;18;01COMUNA 1;BARRIO LAS DELICIAS CALLE 33
BOLIVAR;ARJONA;COL BENJAMIN HERRERA;4.414;3.967;8.381;25;02COMUNA 2;BARRIO SAN JOSE DE TURBAQUITO
BOLIVAR;ARJONA;CENTRO DE ALTO RENDIMIENTO;3.580;3.380;6.960;21;02COMUNA 2;BARRIO LAS MARIAS VIA ROCHA
BOLIVAR;ARJONA;INST EDUC MARIA MICHELSEN DE LOPEZ;766;565;1.331;4;01COMUNA 1;BARRIO 5 DE NOVIEMBRE - SECTOR LA LINEA
BOLIVAR;ARJONA;INST.EDUC.CATALINA HERRERA;2.938;5.105;8.043;24;03COMUNA 3;CL REAL
BOLIVAR;ARJONA;ESC MIX ANGELA DORADO;4.757;2.271;7.028;21;03COMUNA 3;CALLE CENTRAL COLOMBIA
BOLIVAR;ARJONA;ESC FRANCISCO DE PAULA SANTANDER;3.964;3.729;7.693;23;04COMUNA 4;BARRIO EL MERCADO CALLE PORTOBELO
BOLIVAR;ARJONA;IE DOMINGO TARRA GUARDO SD MANUELA BELTR;368;288;656;2;04COMUNA 4;CALLE DEL COCO CRA 41 42 93
BOLIVAR;ARJONA;COLEGIO INDUSTRIAL DON BOSCO;2.484;2.961;5.445;7;;BARRIO LAS MARIAS VIA A ROCHA
BOLIVAR;ARJONA;PUERTO BADEL (CAÑO SALADO);635;687;1.322;4;05CORR. PUERTO BADEL CAÑO SALADO;COL DE BACHILLERATO DE PUERTO BADEL
BOLIVAR;ARJONA;GAMBOTE;706;780;1.486;5;06CORREGIMIENTO DE GAMBOTE;CONC EDUC DE GAMBOTE
BOLIVAR;ARJONA;ROCHA;1.231;1.304;2.535;8;07CORREGIMIENTO DE ROCHA;COL DE BACHILLERATO DE ROCHA
BOLIVAR;ARJONA;SINCERIN;1.609;1.602;3.211;10;08CORREGIMIENTO DE SINCERIN;COL DE BACHILLERATO DE SINCERIN
BOLIVAR;ARROYO HONDO;PUESTO CABECERA MUNICIPAL;3.353;3.641;6.994;21;;I.E. ROBERTO BOTERO MORALES
BOLIVAR;ARROYO HONDO;MACHADO;483;511;994;3;;ESC. NVA. DE MACHADO
BOLIVAR;ARROYO HONDO;MONROY;273;303;576;2;;ESC. NVA. DE MONROY
BOLIVAR;ARROYO HONDO;PILON;302;332;634;2;;ESC. NVA. DE PILON
BOLIVAR;ARROYO HONDO;SATO;377;399;776;3;;ESC. NVA. DE SATO
BOLIVAR;ARROYO HONDO;SAN FRANCISCO;254;298;552;2;;ESC. NVA. DE SAN FRANCISCO
BOLIVAR;BARRANCO DE LOBA;PUESTO CABECERA MUNICIPAL;3.510;3.998;7.508;22;;CRA 4 CLL 13-45
BOLIVAR;BARRANCO DE LOBA;LOS CERRITOS;558;695;1.253;4;;I.E. LUIS GUILLERMO VIDES ESCO
BOLIVAR;BARRANCO DE LOBA;RIONUEVO;282;363;645;2;;IE JORGE ELIECER GAITAN SEDE PRIMARIA
BOLIVAR;BARRANCO DE LOBA;SAN ANTONIO;710;784;1.494;5;;IE SEGUNDO AMARIS MATUTE SEDE PRIMARIA
BOLIVAR;BARRANCO DE LOBA;LAS MINAS DE SANTA CRUZ;476;579;1.055;4;;SEDE COOBAL CTA - CALLE PRINCIPAL
BOLIVAR;BARRANCO DE LOBA;LAS DELICIAS;248;324;572;2;;SEDE HOGARES INTEGRALES INFANT
BOLIVAR;BARRANCO DE LOBA;PUEBLITO MEJIA;259;353;612;2;;INSTITUCION EDUCATIVA PUEBLITO MEJIA
BOLIVAR;CALAMAR;PUESTO CABECERA MUNICIPAL;6.357;6.493;12.850;38;;KR 4 #2 CASA DE LA CULTURA
BOLIVAR;CALAMAR;BARRANCA NUEVA;793;901;1.694;5;;KM 8 E. PRINC. ERM SEDE BACHILLERATO
BOLIVAR;CALAMAR;BARRANCA VIEJA;677;686;1.363;4;;IETA DEL YUCAL S. BCA VIEJA MEGACOLEGIO
BOLIVAR;CALAMAR;HATO VIEJO;1.851;1.998;3.849;12;;KM 15 E. P. IETA. JOSÉ ANTONIO GALÁN
BOLIVAR;CALAMAR;SAN PEDRITO;23;26;49;1;;KM 1 VIA CALAMAR SUAN C. DEL PUENTE
BOLIVAR;CALAMAR;YUCAL;632;700;1.332;4;;KM 15 E. P. IETA DEL YUCAL BACHILLERATO
BOLIVAR;CANTAGALLO;PUESTO CABECERA MUNICIPAL;2.662;3.207;5.869;18;;I.E. JOSE MARIA CUELLAR DIAZ
BOLIVAR;CANTAGALLO;BRISAS DE BOLIVAR;528;633;1.161;4;;I.E. JSE MRIA CUELLAR DIAZ SD BRISAS D BOLIV
BOLIVAR;CANTAGALLO;LAVICTORIA;109;172;281;1;;C.E. LA VICTORIA (SEDE P/PAL)
BOLIVAR;CANTAGALLO;SAN LORENZO;366;659;1.025;3;;C.E. LA VICTORIA (SEDE EL CAGÜI)
BOLIVAR;CICUCO;PUESTO CABECERA MUNICIPAL;4.104;4.177;8.281;25;;CLL 7 #3A-71 AV CAÑAGUATES IE SANTA ROSA LIMA
BOLIVAR;CICUCO;CAMPO SERENO;96;129;225;1;;I.E.S.F/CISCO DE LOBA-CAMPO SE
BOLIVAR;CICUCO;LA PEÑA;513;566;1.079;4;;CENTRO DESARROLLO INFANTIL CDI CL PPAL B.CENTRO
BOLIVAR;CICUCO;PUEBLO NUEVO;67;86;153;1;;I.E.S.F/CISCO DE LOBA-PUEBLO N
BOLIVAR;CICUCO;SAN FRANCISCO DE LOBA;809;940;1.749;6;;ESTADERO SOL TROPICAL CLL LA ALBARRADA B. ARRIBA
BOLIVAR;CICUCO;SAN JAVIER;109;135;244;1;;I.E.C.TEC.NRA SRA.DE M/CLARO-S
BOLIVAR;CORDOBA;PUESTO CABECERA MUNICIPAL;2.453;2.886;5.339;16;;CLL 10 CRA 9 ESQUINA BARRIO EL CARMELO
BOLIVAR;CORDOBA;GUAIMARAL;633;752;1.385;5;;I.E.TEC.AGROINDUST. DE GUAIMAR
BOLIVAR;CORDOBA;SAN ANDRES;1.056;1.211;2.267;7;;SAN ANDRES CLL PRINCIPAL
BOLIVAR;CORDOBA;SINCELEJITO;434;505;939;3;;C.E. DE SINCELEJITO
BOLIVAR;CORDOBA;TACAMOCHO;850;1.027;1.877;6;;BARRIO ABAJO CORREG. TACAMOCHO
BOLIVAR;CORDOBA;MARTIN ALONZO;700;831;1.531;5;;I.E.LUIS VILLAFAÑE PAREJA MART
BOLIVAR;CORDOBA;PUEBLO NUEVO;404;461;865;3;;CLL PRINCIPAL CORREG. PUEBLO NUEVO
BOLIVAR;CORDOBA;SANTA LUCIA;256;364;620;2;;I.E. DE TACAMOCHO SEDE SANTA
BOLIVAR;CORDOBA;TACAMOCHITO;271;341;612;2;;CLL PRINCIPAL CORREG TACAMOCHITO
BOLIVAR;CORDOBA;VEREDA LA SIERRA;50;83;133;1;;IE OSWALDO OCHOA SEDE LA SIERRA
BOLIVAR;CLEMENCIA;PUESTO CABECERA MUNICIPAL;5.895;5.938;11.833;35;;Ins Edu Tec Agropecuaria San Jose de Clemencia
BOLIVAR;CLEMENCIA;EL PEÑIQUE;213;268;481;2;;I.E. Ntra Sra Del Carmen De las Caras El Peñique
BOLIVAR;CLEMENCIA;LAS CARAS;364;419;783;3;;I.E. Ntra Sra Del Carmen De las Caras Las Caras
BOLIVAR;EL CARMEN DE BOLIVAR;IE AGROEMP  JULIO CESAR TURBAY;2.201;2.923;5.124;15;;CLL. 23 CON CR. 51 ESQUINA
BOLIVAR;EL CARMEN DE BOLIVAR;IE ESPIRITU SANTO;3.131;2.060;5.191;16;;CR. 39 No: 27-10, BARRIO LOS MANGOS
BOLIVAR;EL CARMEN DE BOLIVAR;IE GABRIEL GARCIA TABOADA;2.436;2.442;4.878;15;;MZ. 23 LOTE 3-58, BARRIO MINUTO DE DIOS
BOLIVAR;EL CARMEN DE BOLIVAR;IE TEC AGROEMP GABRIELA MISTRAL;1.274;2.639;3.913;12;;KRA. 49 No. 21 -31
BOLIVAR;EL CARMEN DE BOLIVAR;IE TEC AGRO GIOVANNI CRISTINI SEDE JFK;2.290;2.181;4.471;13;;CALLE 27A CON CRA. 36
BOLIVAR;EL CARMEN DE BOLIVAR;IE MARIA INMACULADA;2.824;2.880;5.704;17;;CL 26 CRA. 46 ESQUINA
BOLIVAR;EL CARMEN DE BOLIVAR;IE MANUEL EDMUNDO MENDOZA;3.761;5.150;8.911;26;;CLL 21 KRA 53
BOLIVAR;EL CARMEN DE BOLIVAR;IE TEC IND JUAN FEDERICO HOLLMAN;5.403;4.267;9.670;29;;CLL 33 KRA 53
BOLIVAR;EL CARMEN DE BOLIVAR;BAJO GRANDE;364;447;811;3;;ESC RURAL DE BAJO GRANDE
